t_epoch,t_rel_s,can_id_hex,dlc,data_hex
1784616160.323922,0.093850,0x03,8,2080A982B8E06B75
1784616160.324172,0.094100,0x04,8,1480107FF7711D1C
1784616160.324221,0.094149,0x05,8,7FC58010511997FF
1784616160.324471,0.094399,0x06,8,7FD58010CCCCC7FF
1784616160.324522,0.094450,0x05,8,157FB17FC80B151E
1784616160.324770,0.094698,0x06,8,167FC97FF8181420
1784616160.326971,0.096899,0x01,8,047BFF7FEC8007FF
1784616160.327295,0.097223,0x02,8,03D7CB80F183082D
1784616160.327369,0.097297,0x01,8,207FE67FF7FD6872
1784616160.327595,0.097523,0x03,8,028FFF80F782F8DD
1784616160.327645,0.097573,0x02,8,2080DE8298376A76
1784616160.327922,0.097850,0x04,8,800D7FD0F5666776
1784616160.327967,0.097895,0x03,8,2080AD8248D76B75
1784616160.328145,0.098073,0x04,8,1480107FF76E1D1C
1784616160.328203,0.098131,0x05,8,7FC68010511997FF
1784616160.328520,0.098448,0x06,8,7FD68010CCCCC7FF
1784616160.328578,0.098506,0x05,8,157FB180080C151E
1784616160.328828,0.098756,0x06,8,167FC97FF81D1420
1784616160.330971,0.100899,0x01,8,047BFF7FED8007FF
1784616160.331296,0.101224,0x02,8,03D7CB80F583082D
1784616160.331369,0.101297,0x01,8,207FE68008106872
1784616160.331619,0.101547,0x03,8,028FFF80FB8308DD
1784616160.331672,0.101600,0x02,8,2080E383683B6A76
1784616160.331921,0.101849,0x04,8,800D7FD0F5666776
1784616160.331968,0.101896,0x03,8,2080B182E8E36B75
1784616160.332221,0.102149,0x04,8,1480107FF7721D1C
1784616160.332270,0.102198,0x05,8,7FC68020511997FF
1784616160.332546,0.102474,0x05,8,157FB17FF809151E
1784616160.332595,0.102523,0x06,8,7FD68010CCCCC7FF
1784616160.332869,0.102797,0x06,8,167FC98008191420
1784616160.335079,0.105007,0x01,8,047BFF7FED8007FF
1784616160.335421,0.105349,0x02,8,03D7CB80FA83082D
1784616160.335463,0.105391,0x01,8,207FE68007FF6872
1784616160.335703,0.105631,0x03,8,028FFF81008308DD
1784616160.335743,0.105671,0x02,8,2080E78338366A76
1784616160.336016,0.105944,0x04,8,800D7FD0F5666776
1784616160.336079,0.106007,0x03,8,2080B582B8D66B75
1784616160.336369,0.106297,0x05,8,7FC68020511997FF
1784616160.336422,0.106350,0x04,8,1480107FF76E1D1C
1784616160.336619,0.106547,0x05,8,157FB180280D151E
1784616160.336672,0.106600,0x06,8,7FD68010CCCCC7FF
1784616160.336922,0.106850,0x06,8,167FC97FC8171420
1784616160.339119,0.109047,0x01,8,047BFF7FED8007FF
1784616160.339471,0.109399,0x02,8,03D7CB80FE83182D
1784616160.339520,0.109448,0x01,8,207FE68007FC6872
1784616160.339717,0.109645,0x03,8,028FFF81048308DD
1784616160.339796,0.109724,0x02,8,2080EC82A8356A76
1784616160.340047,0.109975,0x04,8,800D7FD0F5666776
1784616160.340119,0.110047,0x03,8,2080BA82E8E76B75
1784616160.340369,0.110297,0x05,8,7FC78020511997FF
1784616160.340422,0.110350,0x04,8,1480107FF7701D1C
1784616160.340671,0.110599,0x06,8,7FD78010CCCCC7FF
